session_name,day,trial,camera,phase,ID,treatment,information,duration_s,total_time_moving,prop_time_moving,latency_to_moving,mean_velocity_cm,reaction_time_ind1,reaction_distance_from_dems,reaction_time_ind2,reaction_time_ind3,reaction_time_ind4,reaction_time_demonstrators,prop_time_moving_ind2,prop_time_moving_ind3,prop_time_moving_ind4,prop_time_moving_demonstrators,latency_to_moving_ind2,latency_to_moving_ind3,latency_to_moving_ind4,latency_to_moving_demonstrators,total_time_near_edge,prop_time_near_edge,mean_dist_to_edge_cm,total_time_near_demonstrator,prop_time_near_demonstrator,mean_dist_to_top_cm,recovery_time,returned_to_baseline,recovery_similarity_before,recovery_similarity_after,baseline_velocity_mean,baseline_velocity_sd,baseline_prop_moving_mean,baseline_prop_moving_sd,recovery_time_ind2,returned_to_baseline_ind2,baseline_prop_moving_sd_ind2,recovery_time_ind3,returned_to_baseline_ind3,baseline_prop_moving_sd_ind3,recovery_time_ind4,returned_to_baseline_ind4,baseline_prop_moving_sd_ind4,recovery_time_demonstrators,time_near_edge_pre_recovery,time_near_demonstrator_pre_recovery,time_moving_pre_recovery,mean_dist_to_edge_pre_recovery,mean_dist_to_demonstrator_pre_recovery,weight,demonstrator_id,duration_m
d3-t2-TZ4-t-3TX3-i,3,2,4,trial,3TX3-i,TX,IB,5401,35.55,0.39492686539529714,22.033333333333335,0.593867663804815,5,2.6484774269831646,0,0,0,0,0.5784114052953157,0.5062025550823922,0.48676171079429736,0.5237918903906684,8.183333333333334,22.266666666666666,19.766666666666666,16.73888888888889,81.95,0.9103869653767821,1.7573684166400467,72.83333333333333,0.8091094241807073,2.9453532486423284,13.9,TRUE,0.9436879115634197,0.9449204972746744,0.27770357501210075,0.7744204781494052,0.12444444444444436,0.33027143962042343,20.233333333333334,TRUE,0.4851012251229137,30.966666666666665,TRUE,0.48307275652626763,19.95,TRUE,0.5000000000000033,23.716666666666665,12.6,12.6,0.2833333333333333,2.1132787656296212,2.1185639401041123,0.1108,9,90.01666666666667
d3-t2-TZ5-b-3TY1-d,3,2,5,baseline,3TY1-d,TY,IA,1200,12.3,0.615,0,0.895193364470212,20,0.1552817218137912,146,0,7,51,0.6733333333333333,0.425,0.57,0.5561111111111111,0,1.05,0,0.35,19.916666666666668,0.9958333333333333,0.6155225663577181,17.033333333333335,0.8516666666666667,2.002511242602834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2072,19,20
d3-t2-TZ5-b-3TY3-i,3,2,5,baseline,3TY3-i,TY,IB,1123,9.333333333333334,0.4986642920747996,3.8,0.3499815520973553,0,4.603995363325539,47,0,0,15.666666666666668,0.6402493321460374,0.6144256455921638,0.4594835262689225,0.5713861680023746,0,2.683333333333333,4.933333333333334,2.538888888888889,11.466666666666667,0.6126447016918967,2.351055528145911,11.466666666666667,0.6126447016918967,2.3518699995432786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1226,7,18.716666666666665
d3-t2-TZ5-t-3TY1-d,3,2,5,trial,3TY1-d,TY,IA,5401,62.38333333333333,0.693019811146084,16.916666666666668,1.160261735346346,4,0.37869438319365567,3,4,3,3.3333333333333335,0.2884650990557304,0.44065913719681543,0.49287169042769857,0.4073319755600815,33.45,33.18333333333333,30.233333333333334,32.288888888888884,89.1,0.9898167006109979,0.45354101586552026,85.16666666666667,0.9461210886872802,0.8556091700720051,28.85,TRUE,0.8550978274854752,0.966622140950593,0.7369007412424537,1.0985115821924045,0.544444444444441,0.49829768300921196,34.733333333333334,TRUE,0.4914847768478586,34.766666666666666,TRUE,0.4887613455948816,35.333333333333336,TRUE,0.4986745501905873,34.94444444444444,27.733333333333334,27.733333333333334,6.25,0.3055817000671964,0.3055817000671964,0.2072,19,90.01666666666667
d3-t2-TZ5-t-3TY3-i,3,2,5,trial,3TY3-i,TY,IB,5387,47.8,0.5323927974754038,18.416666666666668,0.5230534503942106,0,0.2508413441425749,1,35,8,14.666666666666668,0.5036198255058474,0.6588082420642287,0.677742713940969,0.6133902605036817,10.95,0,0,3.65,78.53333333333333,0.8746983478745127,1.1126201563398572,71.58333333333333,0.797289771672545,2.044283178970363,19.583333333333332,TRUE,0.6929561087329519,0.8703834304596254,0.41221083748670323,0.6621133849754991,0.600243013365735,0.4901461515457329,23.9,TRUE,0.47861059365461256,24.25,TRUE,0.4534981924494664,9.8,TRUE,0.49652730511648524,19.316666666666666,18.7,18.7,0.2833333333333333,0.2764882093195029,0.2764882093195029,0.1226,7,89.78333333333333
d3-t2-TZ7-b-3TZ3-i,3,2,7,baseline,3TZ3-i,TZ,IB,1200,11.7,0.585,1.7666666666666666,0.6073874187233118,0,12.801577665607022,0,0,0,0,0.7191666666666666,0.745,0.8041666666666667,0.7561111111111111,3.6166666666666667,1.6833333333333333,0,1.7666666666666666,13.55,0.6775,2.490318254039702,7.966666666666667,0.3983333333333333,6.047256762021304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,20
d3-t2-TZ7-t-3TZ3-i,3,2,7,trial,3TZ3-i,TZ,IB,5401,52.1,0.5787817070912794,19.583333333333332,0.8131672018776924,0,6.345402081973677,171,1,0,57.33333333333333,0.5904462136641363,0.7061655249027958,0.7604147380114794,0.6856754921928039,0.13333333333333333,19.4,6.6,8.71111111111111,61.483333333333334,0.6830216626550639,2.573862304230381,41.86666666666667,0.4650990557304203,4.892596645001957,29.233333333333334,TRUE,0.8781604519242485,0.9106024368114141,0.6843301564338539,0.9157588671404226,0.6666666666666675,0.47166663063658065,20.633333333333333,TRUE,0.36263499610892314,27.066666666666666,TRUE,0.4002224075790401,21.666666666666668,TRUE,0.34368609730631455,23.12222222222222,9.333333333333334,9.183333333333334,4.183333333333334,4.6482459800482046,4.650969958080064,NA,11,90.01666666666667
d3-t2-TZ8-b-3TZ3-i,3,2,8,baseline,3TZ3-i,TZ,IB,1200,6.233333333333333,0.31166666666666665,3.066666666666667,0.5188369651166505,0,1.5768993735748433,0,0,0,0,0.575,0.7291666666666666,0.6733333333333333,0.6591666666666667,0,0,0,0,19.65,0.9825,1.3918550617660985,17.95,0.8975,1.5876497947894204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,20
d3-t2-TZ8-b-3TY2-i,3,2,8,baseline,3TY2-i,TY,IB,1200,10.666666666666666,0.5333333333333333,0,0.5960012563077463,0,4.174628029747858,16,8,54,26,0.2833333333333333,0.36583333333333334,0.36666666666666664,0.3386111111111111,0,0,0,0,16.416666666666668,0.8208333333333333,1.7579966992873557,12.583333333333334,0.6291666666666667,4.030190758482607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,20
d3-t2-TZ8-t-3TZ3-i,3,2,8,trial,3TZ3-i,TZ,IB,5401,7.866666666666666,0.08739122384743565,46.4,0.19811743926133768,0,0.8124076278233885,0,0,0,0,0.4854656545084244,0.45954452879096463,0.5286058137381966,0.4912053323458619,0,18.533333333333335,13.533333333333333,10.68888888888889,88.25,0.9803740048139233,1.296122495109693,53.78333333333333,0.5974819477874468,2.285252908244163,NA,FALSE,NA,NA,0.5376081725148545,0.7764568544462979,0.343333333333333,0.4750856137352489,77.81666666666666,TRUE,0.5002335383408221,77.85,TRUE,0.4594763614791588,78.85,TRUE,0.48058974811611593,78.17222222222222,88.25,53.78333333333333,7.866666666666666,1.296122495109693,2.285252908244163,NA,45,90.01666666666667
d3-t2-TZ8-t-3TY2-i,3,2,8,trial,3TY2-i,TY,IB,5401,35.9,0.39881503425291615,16.866666666666667,0.46723865399050507,0,3.3512681895267824,0,2,0,0.6666666666666667,0.3192001481207184,0.26402518052212554,0.29827809664876875,0.29383447509720423,28.2,50.45,33.35,37.333333333333336,48.2,0.5354563969635253,2.3578570109480803,35.93333333333333,0.39918533604887985,4.125244895008811,17.133333333333333,TRUE,0.719801388202271,0.827789802560066,0.624940506391602,1.2114258678794214,0.4711111111111129,0.49944227948051473,27.916666666666668,TRUE,0.40022240757904043,51.36666666666667,TRUE,0.46455239047413965,24.133333333333333,TRUE,0.46966434841600496,34.47222222222222,0,0,0.25,3.5006409730928096,4.324141599729477,NA,47,90.01666666666667
d3-t2-TZ9-b-3TX2-i,3,2,9,baseline,3TX2-i,TX,IB,1200,11.683333333333334,0.5841666666666666,4.433333333333334,1.4646936693854309,5,0.9382293340242381,9,7,0,5.333333333333333,0.7033333333333334,0.7216666666666667,0.6666666666666666,0.6972222222222222,1.2166666666666666,0.23333333333333334,4.433333333333334,1.961111111111111,16.4,0.82,1.4714198389286721,15.733333333333333,0.7866666666666666,1.8438235327056587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,20
d3-t2-TZ9-t-3TX2-i,3,2,9,trial,3TX2-i,TX,IB,5401,53.96666666666667,0.5995186076652472,7.033333333333333,0.8738159310829356,0,5.39534749673283,6,1,7,4.666666666666667,0.520459174226995,0.5474912053323459,0.6465469357526384,0.571499105103993,26.15,24.883333333333333,24.766666666666666,25.266666666666666,47.5,0.5276800592482873,2.9046557576759504,40.416666666666664,0.4489909276059989,3.934325872000583,46.766666666666666,TRUE,0.7698175828633991,0.8249314925181748,1.8822187082314397,1.625674508898145,0.7355555555555577,0.44128216240239104,50.81666666666667,TRUE,0.37584165837367856,46.8,TRUE,0.33402782675933423,46.766666666666666,TRUE,0.3959924694262402,48.12777777777777,15.25,13.1,16.283333333333335,3.738225845602596,4.369025793847765,NA,49,90.01666666666667
d4-t1-TZ1-b-4TY2-d,4,1,1,baseline,4TY2-d,TY,IA,1200,0.016666666666666666,8.333333333333334e-4,NA,2.1161042716932975e-16,1,1.1273058956174336,119,442,0,187,0.11583333333333333,0.06833333333333333,0.02666666666666667,0.07027777777777777,15.733333333333333,19.066666666666666,19.466666666666665,18.08888888888889,20,1,1.070853350958929,20,1,1.1273058956174336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1344,2,20
d4-t1-TZ1-t-4TY2-d,4,1,1,trial,4TY2-d,TY,IA,5401,25.6,0.2843917793001296,34.266666666666666,0.5223050381788077,0,2.1896507193740167,0,63,0,21,0.5934086280318459,0.6350675800777634,0.6108128124421404,0.6130963401839166,0,0.26666666666666666,0.26666666666666666,0.17777777777777776,87.5,0.9720422144047398,1.2560517489704879,83.78333333333333,0.9307535641547862,2.041634239624939,NA,FALSE,NA,NA,1.340077593308778e-16,4.020232779926313e-15,0,0,5.5,TRUE,0.3620693618716993,5.283333333333333,TRUE,0.30902292009750443,7.316666666666666,TRUE,0.18528222234124028,6.033333333333333,87.5,83.78333333333333,25.6,1.2560517489704879,2.041634239624939,0.1344,2,90.01666666666667
d4-t1-TZ10-b-4TX2-i,4,1,10,baseline,4TX2-i,TX,IB,1200,1.2,0.06,15.85,0.2174967085853926,0,1.1071159459434343,21,0,5,8.666666666666666,0.7633333333333333,0.715,0.7275,0.7352777777777778,0,2.05,0,0.6833333333333333,16.483333333333334,0.8241666666666667,2.3048940642724283,16.483333333333334,0.8241666666666667,2.3091281290580143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1466,22,20
d4-t1-TZ10-t-4TX2-i,4,1,10,trial,4TX2-i,TX,IB,5401,44.833333333333336,0.4980559155711905,21.583333333333332,0.5868636372069368,0,4.56815827836148,3,0,3,2,0.7487502314386225,0.8346602481022033,0.8476208109609331,0.8103437635005863,4.366666666666666,4.066666666666666,1.1,3.1777777777777776,50.86666666666667,0.5650805406406221,2.9411601022967107,43.7,0.4854656545084244,3.8136309302601306,7.35,TRUE,0.7921210186043205,0.9551702054502919,0.21159293115785563,0.39432061641124755,0.08000000000000078,0.2714440434841909,5.366666666666666,TRUE,0.4210664990983667,5.483333333333333,TRUE,0.4027022184591837,5.283333333333333,TRUE,0.4299962777889693,5.377777777777778,0,0,0,5.112638678507464,5.112638678507464,0.1466,22,90.01666666666667
d4-t1-TZ2-b-4TZ3-d,4,1,2,baseline,4TZ3-d,TZ,IA,1200,2.5,0.125,15.683333333333334,0.664398667199307,0,10.266065150785572,72,0,0,24,0.25583333333333336,0.33916666666666667,0.13083333333333333,0.24194444444444446,1.9166666666666667,1.1166666666666667,7.75,3.594444444444444,0,0,5.708226304967321,0,0,9.628488716309622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0904,52,20
d4-t1-TZ2-b-4TY1-i,4,1,2,baseline,4TY1-i,TY,IB,1200,11.4,0.57,0,0.6528769269906781,49,3.9021048061039827,17,22,21,20,0.5908333333333333,0.8033333333333333,0.7858333333333334,0.7266666666666667,0,0,0,0,14.433333333333334,0.7216666666666667,2.2048507427293833,11.983333333333333,0.5991666666666666,3.3760421669258287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1477,26,20
d4-t1-TZ2-t-4TZ3-d,4,1,2,trial,4TZ3-d,TZ,IA,5400,60.2,0.6688888888888889,12.05,0.6951434045756031,0,0.5596730471528242,0,0,0,0,0.38055555555555554,0.3964814814814815,0.49018518518518517,0.4224074074074074,20.783333333333335,12.95,21.333333333333332,18.355555555555554,69.65,0.7738888888888888,2.027830950697188,60.55,0.6727777777777778,3.5820660762566754,14.916666666666666,TRUE,0.9128724907459991,0.9661814846096752,0.8401588220124706,5.265755758308324,0.16444444444444575,0.37088449464398265,22.65,TRUE,0.4555430452475511,14.55,TRUE,0.4892415667050516,23.25,TRUE,0.3539700156352983,20.15,13.033333333333333,13.033333333333333,0.65,0.7139123428437267,0.7139123428437267,0.0904,52,90
d4-t1-TZ2-t-4TY1-i,4,1,2,trial,4TY1-i,TY,IB,5401,70.23333333333333,0.7802258840955378,11.15,0.8943483386421518,0,0.8782735347495467,1,0,0,0.33333333333333337,0.9083503054989817,0.8979818552119978,0.7496759859285318,0.8520027155465038,1.1833333333333333,0,4.45,1.8777777777777775,62.6,0.6954267728198482,2.478079270641497,46.68333333333333,0.5186076652471765,4.509865559678845,14.35,TRUE,0.8615658310106684,0.9642054469513206,0.7637385165154279,1.2906620797996549,0.6611111111111109,0.4735952107872657,7.783333333333333,TRUE,0.4680088226353445,9.383333333333333,TRUE,0.3460228327239126,17.15,TRUE,0.3116729570149961,11.43888888888889,12.7,12.7,1.2,0.6017431561688348,0.6017431561688348,0.1477,26,90.01666666666667
d4-t1-TZ3-b-4TZ1-d,4,1,3,baseline,4TZ1-d,TZ,IA,1200,15.383333333333333,0.7691666666666667,0,0.6423737764429033,23,2.0713239647587103,20,0,0,6.666666666666666,0.9108333333333334,0.775,0.6625,0.7827777777777778,0,0,0,0,11.633333333333333,0.5816666666666667,2.6851229318242225,9.016666666666667,0.4508333333333333,4.720909475937656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0981,46,20
d4-t1-TZ3-t-4TZ1-d,4,1,3,trial,4TZ1-d,TZ,IA,5401,60.28333333333333,0.6696907980003703,18.75,0.5739313039480436,0,3.701232881234142,6,0,0,2,0.5360118496574708,0.8015182373634512,0.6322903166080356,0.6566068012096525,14.383333333333333,14.316666666666666,14.7,14.466666666666667,42.833333333333336,0.4758378078133679,2.941460463330141,28.233333333333334,0.3136456211812627,5.178369847486179,26.133333333333333,TRUE,0.8269210939367426,0.8617036864541987,0.7444206781088539,0.6527995792687442,0.8600000000000004,0.3471799628220109,73.66666666666667,TRUE,0.1147614443051274,25.95,TRUE,0.4002224075790417,31.6,TRUE,0.4459183322825259,43.738888888888894,5.833333333333333,5.833333333333333,4.133333333333334,3.0834097766483293,3.0834097766483293,0.0981,46,90.01666666666667
d4-t1-TZ5-b-4TY2-i,4,1,5,baseline,4TY2-i,TY,IB,1200,16.1,0.805,2.05,0.7635901855688985,3,2.731346983853033,0,18,0,6,0.4925,0.8091666666666667,0.795,0.6988888888888889,3.1666666666666665,0,2.2,1.7888888888888888,12.8,0.64,2.463011740307691,9.266666666666667,0.4633333333333333,4.007110829634385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1481,20,20
d4-t1-TZ5-b-4TX1-d,4,1,5,baseline,4TX1-d,TX,IA,1200,14.333333333333334,0.7166666666666667,0,1.5144285112225049,0,0.8165357503222879,22,511,513,348.6666666666667,0.8625,0.9516666666666667,0.9533333333333334,0.9225,0,0,0,0,19.816666666666666,0.9908333333333333,0.9719237229285429,18.066666666666666,0.9033333333333333,1.2926107850609219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2777,44,20
d4-t1-TZ5-t-4TY2-i,4,1,5,trial,4TY2-i,TY,IB,5401,62.016666666666666,0.6889464913904833,6.233333333333333,0.6475111825215327,0,0.9174749174172088,0,0,0,0,0.5569339011294204,0.6770968339196445,0.6796889464913904,0.6379065605134852,5.883333333333334,5.033333333333333,4.95,5.288888888888889,62.36666666666667,0.6928346602481023,2.2635294682574227,45.86666666666667,0.5095352712460656,4.5045800925785215,59.93333333333333,TRUE,0.6740037214123088,0.9143415636389324,0.906914699809347,0.8735210871989455,0.9000000000000007,0.3001668056842817,48.36666666666667,TRUE,0.49901150588519755,60.55,TRUE,0.31852730890902725,60.03333333333333,TRUE,0.2679704870513544,56.31666666666667,37.31666666666667,29.733333333333334,32.833333333333336,2.5113210038866924,4.082802764111135,0.1481,20,90.01666666666667
d4-t1-TZ5-t-4TX1-d,4,1,5,trial,4TX1-d,TX,IA,5401,43.266666666666666,0.48065173116089616,15.716666666666667,0.6456251140837024,0,1.190263729023402,0,0,0,0,0.769857433808554,0.7019070542492131,0.6837622662469913,0.7185089181015861,4.483333333333333,4.283333333333333,15.65,8.13888888888889,68.85,0.7648583595630439,2.254949024719683,60.85,0.6759859285317534,3.540092125678831,NA,FALSE,NA,NA,1.5631873428940621,1.5262398306154996,0.7122222222222215,0.45297871580183247,NA,FALSE,0.34602283272391116,71.85,TRUE,0.2456795126563664,NA,FALSE,0.24169303552457422,71.85,68.85,60.85,43.266666666666666,2.254949024719683,3.540092125678831,0.2777,44,90.01666666666667
d4-t1-TZ6-b-4TZ3-i,4,1,6,baseline,4TZ3-i,TZ,IB,1200,14.75,0.7375,1.2166666666666666,1.0620218931544332,5,0.06173431669059374,91,0,2,31,0.7175,0.6958333333333333,0.6375,0.6836111111111111,1,3.8833333333333333,4.6,3.161111111111111,18.866666666666667,0.9433333333333334,1.1678457882530453,15.6,0.78,1.9637909999462535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135,34,20
d4-t1-TZ6-b-4TY1-d,4,1,6,baseline,4TY1-d,TY,IA,1200,6.633333333333334,0.33166666666666667,9.85,0.6674045763171104,0,0.2608892651458298,0,0,0,0,0.42333333333333334,0.33166666666666667,0.4066666666666667,0.38722222222222225,3.316666666666667,12.316666666666666,3.5,6.377777777777778,20,1,0.38783578318380074,19.683333333333334,0.9841666666666666,0.4468385479097957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1317,42,20
d4-t1-TZ6-t-4TZ3-i,4,1,6,trial,4TZ3-i,TZ,IB,5401,34.68333333333333,0.3852990187002407,22.883333333333333,0.4870531472763819,0,1.530296285744652,0,0,0,0,0.39289020551749676,0.3727087576374745,0.23699314941677468,0.33419737085724865,17.616666666666667,30.7,33.266666666666666,27.194444444444446,85.91666666666667,0.9544528790964636,1.0424581566859572,78.8,0.8753934456582114,2.1341347761630822,NA,FALSE,NA,NA,1.1938169986371847,1.3105378217548684,0.7744444444444449,0.41818004731374697,NA,FALSE,0.42595904427924414,70.15,TRUE,0.3688595229491182,NA,FALSE,0.4122026349210051,70.15,85.91666666666667,78.8,34.68333333333333,1.0424581566859572,2.1341347761630822,0.135,34,90.01666666666667
d4-t1-TZ6-t-4TY1-d,4,1,6,trial,4TY1-d,TY,IA,5401,2.1333333333333333,0.023699314941677468,NA,0.2326082941805505,0,0.6288510412791193,0,0,0,0,0.11645991483058693,0.02462506943158674,0.08294760229587113,0.0746775288526816,0,75.26666666666667,27.2,34.15555555555556,89.93333333333334,0.9990742455100907,0.7139769027833531,87.7,0.9742640251805221,1.0924659785341386,NA,FALSE,NA,NA,0.75939918979444,1.370393702917297,0.44222222222222,0.4969266564006711,NA,FALSE,0.5000000000000039,NA,FALSE,0.491902041408007,NA,FALSE,0.5002767742179339,NA,89.93333333333334,87.7,2.1333333333333333,0.7139769027833531,1.0924659785341386,0.1317,42,90.01666666666667
d4-t1-TZ7-b-4TX1-i,4,1,7,baseline,4TX1-i,TX,IB,1200,16.733333333333334,0.8366666666666667,0,1.0627174237085268,130,3.1458554358925657,72,135,0,69,0.5783333333333334,0.8533333333333334,0.5283333333333333,0.6533333333333333,0,0,0,0,18.816666666666666,0.9408333333333333,1.1271694032213335,18.816666666666666,0.9408333333333333,1.127632644802512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1079,54,20
d4-t1-TZ7-t-4TX1-i,4,1,7,trial,4TX1-i,TX,IB,4640,71.3,0.9219827586206897,4.583333333333333,1.2425312398825836,0,0.7189837238461901,0,0,0,0,0.8782327586206896,0.8896551724137931,0.8896551724137931,0.8858477011494252,2.216666666666667,4.666666666666667,4.083333333333333,3.655555555555556,71.66666666666667,0.9267241379310345,1.2423651202449026,70.15,0.9071120689655172,1.536893973518771,7.466666666666667,TRUE,0.5686778853350687,0.9512526490323268,1.2058585087793197,0.8044964056084778,0.9588888888888887,0.19865758851283738,7.383333333333334,TRUE,0.4775830054858598,8.55,TRUE,0.26443261445721944,7.366666666666666,TRUE,0.4928997784244633,7.766666666666667,5.433333333333334,5.433333333333334,1.1333333333333333,0.9683527211736378,0.9683527211736378,0.1079,54,77.33333333333333
d4-t1-TZ8-b-4TZ2-i,4,1,8,baseline,4TZ2-i,TZ,IB,1200,9,0.45,0.2,0.3264978800399608,0,4.415761760979562,0,21,53,24.666666666666668,0.5608333333333333,0.3933333333333333,0.6558333333333334,0.5366666666666666,0,0,0,0,6.95,0.3475,3.577552593752767,4.933333333333334,0.24666666666666667,5.373406765350584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1594,24,20
d4-t1-TZ8-b-4TY3-d,4,1,8,baseline,4TY3-d,TY,IA,1200,2.8666666666666667,0.14333333333333334,17.283333333333335,0.24429240252281875,10,12.720741102024444,22,930,0,317.33333333333337,0.26,0.1775,0.20666666666666667,0.21472222222222223,0,16.483333333333334,15.35,10.61111111111111,20,1,0.82650667986342,0.06666666666666667,0.0033333333333333335,13.571176025388699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0637,48,20
d4-t1-TZ8-t-4TZ2-i,4,1,8,trial,4TZ2-i,TZ,IB,5401,52.95,0.588224402888354,16.433333333333334,0.519902545858649,0,5.699051446135884,19,0,3,7.333333333333334,0.704499166820959,0.6563599333456768,0.7694871320125902,0.7101154107264087,0,10.883333333333333,2.566666666666667,4.483333333333333,47.86666666666667,0.5317533790038882,2.956068113613239,36.45,0.40492501388631735,4.62491550674379,17.5,TRUE,0.7215210396677627,0.9374680132213321,0.3679423223545611,0.5237241304228601,0.543333333333332,0.498395646293902,6,TRUE,0.4680088226353456,17.016666666666666,TRUE,0.5002767742179343,10.9,TRUE,0.4217776998965456,11.305555555555555,1.6833333333333333,1.6833333333333333,0.7166666666666667,4.356178601703759,4.357384226032472,0.1594,24,90.01666666666667
d4-t1-TZ8-t-4TY3-d,4,1,8,trial,4TY3-d,TY,IA,5401,79.53333333333333,0.8835400851694131,3.25,1.0231669421287186,7,0.2624789677207151,4,2,0,2,0.6037770783188299,0.6646917237548602,0.73653027217182,0.6683330247485033,12.483333333333333,17.133333333333333,3.466666666666667,11.027777777777777,79.65,0.8848361414552861,1.036154495269576,52.766666666666666,0.5861877430105537,4.827249074065887,7.966666666666667,TRUE,0.9567121607625908,0.986353496687341,0.2630017643770272,0.3344443889950146,0.16777777777777977,0.37387659768350123,13.466666666666667,TRUE,0.4675874173152476,19.05,TRUE,0.4088549004425156,9.333333333333334,TRUE,0.4470422164572579,13.95,6.8,4.5,3.1333333333333333,0.535450062669674,4.199557145579574,0.0637,48,90.01666666666667
d4-t1-TZ9-b-4TZ3-i,4,1,9,baseline,4TZ3-i,TZ,IB,1092,4.816666666666666,0.26465201465201466,11.916666666666666,0.25203282018219064,0,1.1681667543750467,0,0,0,0,0.3415750915750916,0.42216117216117216,0.12454212454212454,0.2960927960927961,10.516666666666667,10.066666666666666,16.983333333333334,12.522222222222222,17.933333333333334,0.9853479853479854,1.0011949569574174,15.283333333333333,0.8397435897435898,2.1629704872656776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1967,18,18.2
d4-t1-TZ9-t-4TZ3-i,4,1,9,trial,4TZ3-i,TZ,IB,5401,51.516666666666666,0.5723014256619144,15.083333333333334,0.6183965009586357,0,1.6103102600949268,0,0,0,0,0.2708757637474542,0.4982410664691724,0.5695241621921866,0.44621366413627106,21.283333333333335,8.45,15.95,15.227777777777778,79.98333333333333,0.8885391594149231,1.3785005163320831,64.68333333333334,0.7185706350675801,3.231596357144031,15.8,TRUE,0.7528167162310004,0.9317730334996297,0.29569438394984265,0.5605880185365862,0.36489898989899017,0.4817060283499314,22.45,TRUE,0.5002582450138754,17.216666666666665,TRUE,0.4885172630542988,10.2,TRUE,0.3925190316549576,16.622222222222224,14.35,14.35,0.8,1.3175457901379526,1.3175457901379526,0.1967,18,90.01666666666667
d4-t2-TZ1-b-4TZ2-i,4,2,1,baseline,4TZ2-i,TZ,IB,1200,19.633333333333333,0.9816666666666667,0,2.2984875041505184,62,0.6005614103919793,193,513,8,238,0.9508333333333333,0.9958333333333333,0.8283333333333334,0.925,0,0,0,0,13.6,0.68,2.3602540457338104,11.833333333333334,0.5916666666666667,3.6708631781135534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1303,40,20
